review_id,product,brand,category,rating,feedback,date,clean_feedback
230,Xiaomi Pad 6,Xiaomi,Tablet,1,"I am satisfied with the display, but not satisfied with the battery life.",2025-06-30,satisfied display not satisfied battery life
231,MacBook Air M3,MacBook,Laptop,3,Very happy with this purchase so far.,2024-02-25,very happy purchase so far
232,Sony Alpha A7 IV,Sony,Camera,3,The experience is average overall.,2024-05-09,experience average overall
233,Garmin Venu 2,Garmin,Smartwatch,4,Build quality feels solid and durable.,2024-01-13,build quality feels solid durable
234,Nikon Z6 II,Nikon,Camera,3,"I am somewhat satisfied, but there is room for improvement.",2025-05-05,somewhat satisfied there room improvement
235,Nothing Ear 2,Nothing,Earbuds,3,Setup process was quick and easy.,2024-02-22,setup process quick easy
236,iPad Pro 12.9,iPad,Tablet,4,Software experience is clean and responsive.,2024-03-07,software experience clean responsive
237,Apple AirPods Pro,Apple,Earbuds,4,Facing some heating issues during heavy use.,2024-02-24,facing some heating issues during heavy use
238,Dell XPS 13,Dell,Laptop,2,"Impressed with the camera, yet dissatisfied with low-light results.",2024-11-07,impressed camera yet dissatisfied lowlight results
239,Nothing Phone 2,Nothing,Smartphone,2,Software experience is clean and responsive.,2025-03-02,software experience clean responsive
240,Apple Watch Ultra 2,Apple,Smartwatch,5,"I am satisfied overall, but not satisfied with the charging speed.",2024-08-19,satisfied overall not satisfied charging speed
241,Asus TUF Gaming VG27AQ,Asus,Monitor,5,I am frustrated and not satisfied at all.,2025-04-06,frustrated not satisfied all
242,Logitech MX Keys,Logitech,Keyboard,4,Not satisfied with the display brightness.,2025-03-15,not satisfied display brightness
243,Xiaomi Pad 6,Xiaomi,Tablet,5,"Not extremely satisfied, but not unhappy either.",2024-03-02,not extremely satisfied not unhappy either
244,Samsung Galaxy Watch 6,Samsung,Smartwatch,1,"Satisfied with the design, but unhappy with the software.",2024-07-31,satisfied design unhappy software
245,Garmin Venu 2,Garmin,Smartwatch,2,Very disappointed with the overall quality.,2024-03-24,very disappointed overall quality
246,HP Omen 16,HP,Laptop,2,Setup process was quick and easy.,2024-03-17,setup process quick easy
247,HP Omen 16,HP,Laptop,1,Not impressed with the features offered.,2025-04-06,not impressed features offered
248,Nintendo Switch OLED,Nintendo,Gaming Console,5,"I am somewhat satisfied, but there is room for improvement.",2024-10-25,somewhat satisfied there room improvement
249,Google Pixel 8 Pro,Google,Smartphone,2,I am unhappy with how quickly it overheats.,2024-10-16,unhappy how quickly overheats
250,Nintendo Switch OLED,Nintendo,Gaming Console,4,Facing some heating issues during heavy use.,2024-08-27,facing some heating issues during heavy use
251,Razer DeathAdder V2,Razer,Mouse,3,"I am satisfied overall, but not satisfied with the charging speed.",2024-07-21,satisfied overall not satisfied charging speed
252,Jabra Elite 7 Pro,Jabra,Earbuds,1,I am partially satisfied with the performance.,2024-08-18,partially satisfied performance
253,Fitbit Sense 2,Fitbit,Smartwatch,2,"I am generally happy, but somewhat dissatisfied with build quality.",2024-09-29,generally happy somewhat dissatisfied build quality
254,Asus RT-AX88U,Asus,Router,2,Facing some heating issues during heavy use.,2024-03-02,facing some heating issues during heavy use
255,HP Omen 16,HP,Laptop,3,I am okay with the overall experience.,2024-10-22,okay overall experience
256,Nothing Ear 2,Nothing,Earbuds,1,"Overall, I feel dissatisfied with this purchase.",2024-11-07,overall dissatisfied purchase
257,Nintendo Switch OLED,Nintendo,Gaming Console,4,Completely dissatisfied with the performance.,2025-05-27,completely dissatisfied performance
258,Canon EOS R6 Mark II,Canon,Camera,4,I am not satisfied with customer support.,2024-03-23,not satisfied customer support
259,Apple Watch Ultra 2,Apple,Smartwatch,1,"I feel happy using it daily, but not satisfied with long-term stability.",2025-03-18,happy using daily not satisfied longterm stability
260,LG UltraGear 27GP850,LG,Monitor,3,I am okay with the overall experience.,2024-09-13,okay overall experience
261,Samsung Galaxy S24 Ultra,Samsung,Smartphone,1,Connectivity works flawlessly.,2024-01-22,connectivity works flawlessly
262,Samsung Odyssey G7,Samsung,Monitor,3,I am moderately satisfied with the features.,2024-02-11,moderately satisfied features
263,Samsung Odyssey G7,Samsung,Monitor,2,"I am somewhat satisfied, but there is room for improvement.",2025-06-15,somewhat satisfied there room improvement
264,Fitbit Sense 2,Fitbit,Smartwatch,4,"I am generally happy, but somewhat dissatisfied with build quality.",2024-10-11,generally happy somewhat dissatisfied build quality
265,Lenovo ThinkPad X1,Lenovo,Laptop,5,Very disappointed considering the price.,2025-05-18,very disappointed considering price
266,Belkin 3-in-1 Wireless Charger,Belkin,Charger,1,"I am somewhat satisfied, but there is room for improvement.",2024-12-22,somewhat satisfied there room improvement
267,Samsung Galaxy Buds 2 Pro,Samsung,Earbuds,3,Extremely disappointed with the camera results.,2024-04-17,extremely disappointed camera results
268,WD Black SN850X,WD,Storage,2,I regret buying this product.,2025-02-25,regret buying product
269,Nintendo Switch OLED,Nintendo,Gaming Console,4,I am unhappy with how quickly it overheats.,2025-02-14,unhappy how quickly overheats
270,Asus RT-AX88U,Asus,Router,5,Very happy with this purchase so far.,2025-04-10,very happy purchase so far
271,Nothing Phone 2,Nothing,Smartphone,3,Very disappointed with the overall quality.,2024-11-27,very disappointed overall quality
272,Realme GT 5,Realme,Smartphone,4,"Very satisfied with the screen, but not happy with the speakers.",2025-06-10,very satisfied screen not happy speakers
273,Asus RT-AX88U,Asus,Router,1,It performs adequately for daily tasks.,2025-04-18,performs adequately daily tasks
274,Samsung Galaxy Buds 2 Pro,Samsung,Earbuds,1,Not satisfied with the overall performance.,2025-06-14,not satisfied overall performance
275,Sennheiser Momentum 4,Sennheiser,Headphones,5,"Satisfied with the design, but unhappy with the software.",2025-05-25,satisfied design unhappy software
276,Garmin Venu 2,Garmin,Smartwatch,4,"Satisfied with the design, but unhappy with the software.",2024-02-22,satisfied design unhappy software
277,Acer Predator Helios 300,Acer,Laptop,3,The product is acceptable but not impressive.,2024-05-14,product acceptable not impressive
278,Razer DeathAdder V2,Razer,Mouse,3,I am not satisfied with customer support.,2025-05-11,not satisfied customer support
279,Realme GT 5,Realme,Smartphone,1,Fair performance for the price.,2024-09-02,fair performance price
280,Steam Deck,Steam,Gaming Console,2,Not satisfied with the display brightness.,2024-01-15,not satisfied display brightness
281,Sony Alpha A7 IV,Sony,Camera,4,Worth the price and delivers good value.,2024-08-18,worth price delivers good value
282,Samsung 970 EVO SSD,Samsung,Storage,1,"Overall, I feel dissatisfied with this purchase.",2024-04-30,overall dissatisfied purchase
283,Fitbit Sense 2,Fitbit,Smartwatch,2,"Not fully satisfied, but not completely disappointed either.",2024-10-25,not fully satisfied not completely disappointed either
284,TCL C645 QLED,TCL,Television,3,Not impressed with the features offered.,2025-05-09,not impressed features offered
285,Belkin 3-in-1 Wireless Charger,Belkin,Charger,4,I am not satisfied with the battery performance.,2025-04-12,not satisfied battery performance
286,Sony Alpha A7 IV,Sony,Camera,2,I am frustrated and not satisfied at all.,2024-07-14,frustrated not satisfied all
287,Logitech MX Keys,Logitech,Keyboard,5,I feel neutral about this purchase.,2024-05-19,neutral about purchase
288,Seagate Barracuda 2TB,Seagate,Storage,1,Completely dissatisfied with the performance.,2025-02-28,completely dissatisfied performance
289,Sony WH-1000XM5,Sony,Headphones,5,Completely dissatisfied with the performance.,2024-01-03,completely dissatisfied performance
290,Lenovo Tab P12,Lenovo,Tablet,3,"I am pleased with the display, but unhappy with battery backup.",2025-05-16,pleased display unhappy battery backup
291,Seagate Barracuda 2TB,Seagate,Storage,2,I am not satisfied with customer support.,2025-05-10,not satisfied customer support
292,Bose QuietComfort Ultra,Bose,Headphones,3,The product is acceptable but not impressive.,2025-01-21,product acceptable not impressive
293,LG OLED C3,LG,Television,3,"Very satisfied with the screen, but not happy with the speakers.",2024-07-12,very satisfied screen not happy speakers
294,Belkin 3-in-1 Wireless Charger,Belkin,Charger,2,I am moderately satisfied with the features.,2025-01-27,moderately satisfied features
295,MSI Katana 15,MSI,Laptop,4,Very happy with this purchase so far.,2024-11-21,very happy purchase so far
296,LG UltraGear 27GP850,LG,Monitor,4,"I am satisfied with the display, but not satisfied with the battery life.",2025-01-25,satisfied display not satisfied battery life
297,Beats Studio 3,Beats,Headphones,2,"Not fully satisfied, but not completely disappointed either.",2024-02-07,not fully satisfied not completely disappointed either
298,MacBook Air M3,MacBook,Laptop,5,"It meets expectations, nothing more.",2024-12-05,meets expectations nothing more
299,Seagate Barracuda 2TB,Seagate,Storage,1,"Very satisfied with the screen, but not happy with the speakers.",2025-03-26,very satisfied screen not happy speakers
300,Motorola Edge 40,Motorola,Smartphone,5,"I am generally happy, but somewhat dissatisfied with build quality.",2025-04-12,generally happy somewhat dissatisfied build quality
301,iPhone 15 Pro,iPhone,Smartphone,2,Not impressed with the features offered.,2024-06-07,not impressed features offered
302,Xiaomi 14,Xiaomi,Smartphone,4,"I am satisfied overall, but not satisfied with the charging speed.",2024-09-28,satisfied overall not satisfied charging speed
303,Sony WH-1000XM5,Sony,Headphones,5,The experience is average overall.,2025-02-11,experience average overall
304,Fitbit Sense 2,Fitbit,Smartwatch,1,"Satisfied with performance, though disappointed by occasional lag.",2024-12-02,satisfied performance though disappointed occasional lag
305,WD Black SN850X,WD,Storage,5,I am frustrated and not satisfied at all.,2024-11-20,frustrated not satisfied all
306,Garmin Venu 2,Garmin,Smartwatch,4,"Very satisfied with the screen, but not happy with the speakers.",2024-02-06,very satisfied screen not happy speakers
307,Samsung Galaxy Watch 6,Samsung,Smartwatch,1,I am not satisfied with the battery performance.,2024-10-21,not satisfied battery performance
308,MSI Katana 15,MSI,Laptop,1,Very disappointed considering the price.,2024-04-10,very disappointed considering price
309,Samsung Odyssey G7,Samsung,Monitor,1,I am not satisfied with customer support.,2024-06-19,not satisfied customer support
310,Nintendo Switch OLED,Nintendo,Gaming Console,3,"Satisfied with features, yet not impressed with pricing.",2024-01-30,satisfied features yet not impressed pricing
311,Google Pixel 8 Pro,Google,Smartphone,3,"I am satisfied overall, but not satisfied with the charging speed.",2024-02-27,satisfied overall not satisfied charging speed
312,Lenovo Tab P12,Lenovo,Tablet,3,Very dissatisfied with the build quality.,2025-03-17,very dissatisfied build quality
313,Dell XPS 13,Dell,Laptop,2,"It works fine, though I am neither satisfied nor dissatisfied.",2025-02-25,works fine though neither satisfied nor dissatisfied
314,Nikon Z6 II,Nikon,Camera,2,Audio quality is clear and immersive.,2024-06-28,audio quality clear immersive
315,Nothing Phone 2,Nothing,Smartphone,5,"Very satisfied with the screen, but not happy with the speakers.",2025-01-26,very satisfied screen not happy speakers
316,Samsung Galaxy Watch 6,Samsung,Smartwatch,2,"Not fully satisfied, but not completely disappointed either.",2024-05-26,not fully satisfied not completely disappointed either
317,MSI Katana 15,MSI,Laptop,4,Fair performance for the price.,2024-09-17,fair performance price
318,LG OLED C3,LG,Television,3,It performs adequately for daily tasks.,2024-01-10,performs adequately daily tasks
319,Logitech MX Master 3,Logitech,Mouse,4,"Satisfied with features, yet not impressed with pricing.",2024-10-21,satisfied features yet not impressed pricing
320,Microsoft Xbox Series X,Microsoft,Gaming Console,5,Audio quality is clear and immersive.,2024-03-16,audio quality clear immersive
321,Nothing Ear 2,Nothing,Earbuds,3,"It meets expectations, nothing more.",2024-11-02,meets expectations nothing more
322,Garmin Venu 2,Garmin,Smartwatch,4,The experience is average overall.,2024-09-13,experience average overall
323,LG OLED C3,LG,Television,3,Not satisfied with the overall performance.,2025-01-28,not satisfied overall performance
324,WD Black SN850X,WD,Storage,4,Build quality feels solid and durable.,2024-08-30,build quality feels solid durable
325,Beats Studio 3,Beats,Headphones,5,Not happy with the slow charging speed.,2024-10-29,not happy slow charging speed
326,Nintendo Switch OLED,Nintendo,Gaming Console,3,Battery life could be better for daily usage.,2025-02-09,battery life could better daily usage
327,Samsung Galaxy Tab S9,Samsung,Tablet,1,I am moderately satisfied with the features.,2024-02-20,moderately satisfied features
