review_id,product,brand,category,rating,feedback,date
284,TCL C645 QLED,TCL,Television,3,Not impressed with the features offered.,2025-05-09
285,Belkin 3-in-1 Wireless Charger,Belkin,Charger,4,I am not satisfied with the battery performance.,2025-04-12
286,Sony Alpha A7 IV,Sony,Camera,2,I am frustrated and not satisfied at all.,2024-07-14
287,Logitech MX Keys,Logitech,Keyboard,5,I feel neutral about this purchase.,2024-05-19
288,Seagate Barracuda 2TB,Seagate,Storage,1,Completely dissatisfied with the performance.,2025-02-28
289,Sony WH-1000XM5,Sony,Headphones,5,Completely dissatisfied with the performance.,2024-01-03
290,Lenovo Tab P12,Lenovo,Tablet,3,"I am pleased with the display, but unhappy with battery backup.",2025-05-16
291,Seagate Barracuda 2TB,Seagate,Storage,2,I am not satisfied with customer support.,2025-05-10
292,Bose QuietComfort Ultra,Bose,Headphones,3,The product is acceptable but not impressive.,2025-01-21
293,LG OLED C3,LG,Television,3,"Very satisfied with the screen, but not happy with the speakers.",2024-07-12
294,Belkin 3-in-1 Wireless Charger,Belkin,Charger,2,I am moderately satisfied with the features.,2025-01-27
295,MSI Katana 15,MSI,Laptop,4,Very happy with this purchase so far.,2024-11-21
296,LG UltraGear 27GP850,LG,Monitor,4,"I am satisfied with the display, but not satisfied with the battery life.",2025-01-25
297,Beats Studio 3,Beats,Headphones,2,"Not fully satisfied, but not completely disappointed either.",2024-02-07
298,MacBook Air M3,MacBook,Laptop,5,"It meets expectations, nothing more.",2024-12-05
299,Seagate Barracuda 2TB,Seagate,Storage,1,"Very satisfied with the screen, but not happy with the speakers.",2025-03-26
300,Motorola Edge 40,Motorola,Smartphone,5,"I am generally happy, but somewhat dissatisfied with build quality.",2025-04-12
301,iPhone 15 Pro,iPhone,Smartphone,2,Not impressed with the features offered.,2024-06-07
302,Xiaomi 14,Xiaomi,Smartphone,4,"I am satisfied overall, but not satisfied with the charging speed.",2024-09-28
303,Sony WH-1000XM5,Sony,Headphones,5,The experience is average overall.,2025-02-11
304,Fitbit Sense 2,Fitbit,Smartwatch,1,"Satisfied with performance, though disappointed by occasional lag.",2024-12-02
305,WD Black SN850X,WD,Storage,5,I am frustrated and not satisfied at all.,2024-11-20
306,Garmin Venu 2,Garmin,Smartwatch,4,"Very satisfied with the screen, but not happy with the speakers.",2024-02-06
307,Samsung Galaxy Watch 6,Samsung,Smartwatch,1,I am not satisfied with the battery performance.,2024-10-21
308,MSI Katana 15,MSI,Laptop,1,Very disappointed considering the price.,2024-04-10
309,Samsung Odyssey G7,Samsung,Monitor,1,I am not satisfied with customer support.,2024-06-19
310,Nintendo Switch OLED,Nintendo,Gaming Console,3,"Satisfied with features, yet not impressed with pricing.",2024-01-30
311,Google Pixel 8 Pro,Google,Smartphone,3,"I am satisfied overall, but not satisfied with the charging speed.",2024-02-27
312,Lenovo Tab P12,Lenovo,Tablet,3,Very dissatisfied with the build quality.,2025-03-17
313,Dell XPS 13,Dell,Laptop,2,"It works fine, though I am neither satisfied nor dissatisfied.",2025-02-25
314,Nikon Z6 II,Nikon,Camera,2,Audio quality is clear and immersive.,2024-06-28
315,Nothing Phone 2,Nothing,Smartphone,5,"Very satisfied with the screen, but not happy with the speakers.",2025-01-26
316,Samsung Galaxy Watch 6,Samsung,Smartwatch,2,"Not fully satisfied, but not completely disappointed either.",2024-05-26
317,MSI Katana 15,MSI,Laptop,4,Fair performance for the price.,2024-09-17
318,LG OLED C3,LG,Television,3,It performs adequately for daily tasks.,2024-01-10
319,Logitech MX Master 3,Logitech,Mouse,4,"Satisfied with features, yet not impressed with pricing.",2024-10-21
320,Microsoft Xbox Series X,Microsoft,Gaming Console,5,Audio quality is clear and immersive.,2024-03-16
321,Nothing Ear 2,Nothing,Earbuds,3,"It meets expectations, nothing more.",2024-11-02
322,Garmin Venu 2,Garmin,Smartwatch,4,The experience is average overall.,2024-09-13
323,LG OLED C3,LG,Television,3,Not satisfied with the overall performance.,2025-01-28
324,WD Black SN850X,WD,Storage,4,Build quality feels solid and durable.,2024-08-30
325,Beats Studio 3,Beats,Headphones,5,Not happy with the slow charging speed.,2024-10-29
326,Nintendo Switch OLED,Nintendo,Gaming Console,3,Battery life could be better for daily usage.,2025-02-09
327,Samsung Galaxy Tab S9,Samsung,Tablet,1,I am moderately satisfied with the features.,2024-02-20
328,Logitech MX Keys,Logitech,Keyboard,5,"I feel impressed by the speed, yet not satisfied with the build quality.",2025-05-23
329,Samsung 970 EVO SSD,Samsung,Storage,3,"Very happy with the sound quality, though disappointed with connectivity.",2024-08-23
330,Apple Watch Ultra 2,Apple,Smartwatch,3,Connectivity works flawlessly.,2024-07-13
331,Samsung Galaxy Watch 6,Samsung,Smartwatch,3,"I am somewhat happy, but improvements are needed.",2024-05-20
332,Garmin Venu 2,Garmin,Smartwatch,1,"Satisfied with features, yet not impressed with pricing.",2024-02-10
333,Xiaomi Pad 6,Xiaomi,Tablet,4,Very happy with this purchase so far.,2025-01-08
334,Dell UltraSharp U2720Q,Dell,Monitor,2,Worth the price and delivers good value.,2024-10-29
335,Amazon Fire HD 10,Amazon,Tablet,4,Setup process was quick and easy.,2024-07-24
336,MacBook Air M3,MacBook,Laptop,5,"I feel happy using it daily, but not satisfied with long-term stability.",2025-01-09
337,Hisense U7K,Hisense,Television,5,"I am generally happy, but somewhat dissatisfied with build quality.",2024-10-06
338,Samsung 970 EVO SSD,Samsung,Storage,2,Very disappointed with the overall quality.,2025-05-08
339,Anker PowerCore 20000,Anker,Power Bank,3,"I feel impressed by the speed, yet not satisfied with the build quality.",2024-12-12
340,Netgear Nighthawk AX5400,Netgear,Router,1,"Overall, I feel dissatisfied with this purchase.",2024-03-18
341,Dell XPS 13,Dell,Laptop,2,"Very satisfied with the screen, but not happy with the speakers.",2025-02-10
342,Anker PowerCore 20000,Anker,Power Bank,5,Very dissatisfied with the build quality.,2024-04-02
343,TP-Link Archer AX73,TP-Link,Router,4,The performance is excellent and very smooth.,2024-09-27
344,Canon EOS R6 Mark II,Canon,Camera,1,"Overall, I feel dissatisfied with this purchase.",2025-01-12
345,Microsoft Xbox Series X,Microsoft,Gaming Console,3,"It meets expectations, nothing more.",2025-01-25
346,Asus RT-AX88U,Asus,Router,3,Build quality feels solid and durable.,2024-08-27
347,Samsung Neo QLED QN90C,Samsung,Television,1,"Not extremely satisfied, but not unhappy either.",2024-12-01
348,Logitech MX Keys,Logitech,Keyboard,5,Connectivity works flawlessly.,2024-03-05
349,Garmin Venu 2,Garmin,Smartwatch,4,"I am generally happy, but somewhat dissatisfied with build quality.",2024-11-05
350,Fitbit Sense 2,Fitbit,Smartwatch,4,Software experience is clean and responsive.,2024-05-23
351,Google Pixel 8 Pro,Google,Smartphone,1,Not satisfied with the display brightness.,2025-05-19
352,Realme GT 5,Realme,Smartphone,1,I am not satisfied with the battery performance.,2024-05-18
353,Beats Studio 3,Beats,Headphones,4,Very dissatisfied with the build quality.,2025-03-05
354,Fujifilm X-T5,Fujifilm,Camera,2,"I feel happy using it daily, but not satisfied with long-term stability.",2025-02-28
355,Fitbit Sense 2,Fitbit,Smartwatch,1,"I am pleased with the display, but unhappy with battery backup.",2025-05-16
356,Samsung Galaxy Watch 6,Samsung,Smartwatch,4,Completely dissatisfied with the performance.,2024-02-03
357,Nintendo Switch OLED,Nintendo,Gaming Console,3,Exceeded my expectations in every way.,2025-03-30
358,Nothing Ear 2,Nothing,Earbuds,2,"Satisfied with performance, though disappointed by occasional lag.",2025-01-06
359,Motorola Edge 40,Motorola,Smartphone,3,I am partially satisfied with the performance.,2025-01-02
360,OnePlus 12,OnePlus,Smartphone,4,Completely dissatisfied with the performance.,2024-07-13
361,Anker PowerCore 20000,Anker,Power Bank,1,"Satisfied with performance, though disappointed by occasional lag.",2025-04-10
362,Nothing Phone 2,Nothing,Smartphone,2,I feel balanced about this product.,2024-01-22
363,OnePlus 12,OnePlus,Smartphone,3,I am not satisfied with the battery performance.,2024-05-08
364,TP-Link Archer AX73,TP-Link,Router,5,Exceeded my expectations in every way.,2024-03-11
365,Samsung 970 EVO SSD,Samsung,Storage,5,Exceeded my expectations in every way.,2024-08-09
366,Asus RT-AX88U,Asus,Router,2,I regret buying this product.,2024-05-31
367,TP-Link Archer AX73,TP-Link,Router,5,The performance is excellent and very smooth.,2024-10-10
368,WD Black SN850X,WD,Storage,2,The display quality is sharp and vibrant.,2024-09-13
369,Netgear Nighthawk AX5400,Netgear,Router,2,Software experience is clean and responsive.,2024-01-27
370,MacBook Air M3,MacBook,Laptop,1,Not happy with the slow charging speed.,2024-08-31
371,Fujifilm X-T5,Fujifilm,Camera,3,Battery life could be better for daily usage.,2024-06-27
372,iPad Pro 12.9,iPad,Tablet,1,The display quality is sharp and vibrant.,2025-03-07
373,Hisense U7K,Hisense,Television,1,"I feel impressed by the speed, yet not satisfied with the build quality.",2024-03-06
374,Samsung Neo QLED QN90C,Samsung,Television,4,"Very happy with the sound quality, though disappointed with connectivity.",2025-01-05
375,TCL C645 QLED,TCL,Television,5,Build quality feels solid and durable.,2025-04-07
376,TCL C645 QLED,TCL,Television,2,"Not extremely satisfied, but not unhappy either.",2024-02-14
377,Dell UltraSharp U2720Q,Dell,Monitor,5,Not satisfied with the display brightness.,2025-04-14
378,Fitbit Sense 2,Fitbit,Smartwatch,1,The design looks premium and stylish.,2025-05-05
379,WD Black SN850X,WD,Storage,4,Very disappointed considering the price.,2024-04-20
380,Sony Bravia A80L,Sony,Television,4,Facing some heating issues during heavy use.,2024-03-23
381,Amazon Fire HD 10,Amazon,Tablet,5,Sometimes it lags while multitasking.,2024-03-08
382,MacBook Air M3,MacBook,Laptop,3,"Not extremely satisfied, but not unhappy either.",2024-11-28
383,Beats Studio 3,Beats,Headphones,5,"It works fine, though I am neither satisfied nor dissatisfied.",2024-10-28
384,LG OLED C3,LG,Television,5,I am okay with the overall experience.,2025-03-16
385,Motorola Edge 40,Motorola,Smartphone,1,"Satisfied with performance, though disappointed by occasional lag.",2024-08-08
386,Jabra Elite 7 Pro,Jabra,Earbuds,4,"I feel happy using it daily, but not satisfied with long-term stability.",2024-08-21
387,Samsung Galaxy Buds 2 Pro,Samsung,Earbuds,3,"Happy with multitasking, but not satisfied with durability.",2025-04-09
388,Apple AirPods Pro,Apple,Earbuds,4,"Happy with the performance, but disappointed with the heating issue.",2024-04-07
389,Amazon Fire HD 10,Amazon,Tablet,4,Extremely disappointed with the camera results.,2024-09-18
390,Sennheiser Momentum 4,Sennheiser,Headphones,2,"I am somewhat happy, but improvements are needed.",2025-04-30
391,Xiaomi 14,Xiaomi,Smartphone,1,"I am pleased with the display, but unhappy with battery backup.",2024-03-28
392,Nothing Phone 2,Nothing,Smartphone,4,Build quality feels solid and durable.,2025-01-16
393,Netgear Nighthawk AX5400,Netgear,Router,2,The product is acceptable but not impressive.,2024-03-02
394,Fujifilm X-T5,Fujifilm,Camera,5,The product is acceptable but not impressive.,2024-12-03
395,Sony PlayStation 5,Sony,Gaming Console,1,Not impressed with the features offered.,2024-12-28
396,Seagate Barracuda 2TB,Seagate,Storage,4,"Very satisfied with the screen, but not happy with the speakers.",2024-02-22
397,Anker PowerCore 20000,Anker,Power Bank,3,I am okay with the overall experience.,2024-11-15
398,Bose QuietComfort Ultra,Bose,Headphones,1,I am moderately satisfied with the features.,2025-06-03
399,Acer Predator Helios 300,Acer,Laptop,2,It performs adequately for daily tasks.,2025-05-08
400,MSI Katana 15,MSI,Laptop,1,Not happy with the slow charging speed.,2025-01-11
401,Realme GT 5,Realme,Smartphone,3,I am moderately satisfied with the features.,2024-08-19
402,Netgear Nighthawk AX5400,Netgear,Router,4,"Satisfied with performance, though disappointed by occasional lag.",2024-01-27
403,Apple Watch Ultra 2,Apple,Smartwatch,3,Battery life could be better for daily usage.,2024-07-03
404,Samsung Galaxy Tab S9,Samsung,Tablet,3,"I am generally happy, but somewhat dissatisfied with build quality.",2024-12-13
405,Bose QuietComfort Ultra,Bose,Headphones,1,Setup process was quick and easy.,2024-05-26
406,Nikon Z6 II,Nikon,Camera,4,Facing some heating issues during heavy use.,2024-05-25
407,LG UltraGear 27GP850,LG,Monitor,1,Worth the price and delivers good value.,2025-06-27
408,Acer Predator Helios 300,Acer,Laptop,4,Not impressed with the features offered.,2025-04-09
409,Sony WH-1000XM5,Sony,Headphones,2,Very dissatisfied with the build quality.,2024-11-15
410,Dell UltraSharp U2720Q,Dell,Monitor,3,"Very happy with the sound quality, though disappointed with connectivity.",2024-03-27
411,Crucial P5 Plus SSD,Crucial,Storage,1,Sometimes it lags while multitasking.,2024-06-10
412,Samsung Odyssey G7,Samsung,Monitor,5,The design looks premium and stylish.,2024-03-24
413,Samsung Galaxy Tab S9,Samsung,Tablet,4,It performs adequately for daily tasks.,2025-03-10
414,Sony Bravia A80L,Sony,Television,5,I am not satisfied with customer support.,2025-02-28
415,Samsung Galaxy Tab S9,Samsung,Tablet,2,"Satisfied with the design, but unhappy with the software.",2025-06-08
416,Realme GT 5,Realme,Smartphone,3,Very disappointed considering the price.,2024-04-23
417,Lenovo Tab P12,Lenovo,Tablet,5,"Not fully satisfied, but not completely disappointed either.",2025-06-23
418,Sony PlayStation 5,Sony,Gaming Console,3,Very happy with this purchase so far.,2024-08-13
419,Apple AirPods Pro,Apple,Earbuds,5,The design looks premium and stylish.,2024-01-08
420,Acer Predator Helios 300,Acer,Laptop,3,Exceeded my expectations in every way.,2024-05-20
421,Samsung Odyssey G7,Samsung,Monitor,3,I am unhappy with how quickly it overheats.,2024-12-01
422,Realme GT 5,Realme,Smartphone,1,"Not fully satisfied, but not completely disappointed either.",2025-03-16
423,Lenovo ThinkPad X1,Lenovo,Laptop,2,I am frustrated and not satisfied at all.,2025-06-29
424,Steam Deck,Steam,Gaming Console,2,I feel neutral about this purchase.,2024-12-28
425,Xiaomi 14,Xiaomi,Smartphone,4,"Very satisfied with the screen, but not happy with the speakers.",2024-02-13
426,Jabra Elite 7 Pro,Jabra,Earbuds,1,"Overall, I feel dissatisfied with this purchase.",2024-03-20
427,Seagate Barracuda 2TB,Seagate,Storage,3,I am moderately satisfied with the features.,2025-03-15
428,Nikon Z6 II,Nikon,Camera,4,"I am satisfied with the display, but not satisfied with the battery life.",2025-03-03
429,Lenovo Tab P12,Lenovo,Tablet,1,Completely unhappy with the software stability.,2024-01-22
430,Anker PowerCore 20000,Anker,Power Bank,3,Audio quality is clear and immersive.,2025-04-16
431,Samsung 970 EVO SSD,Samsung,Storage,3,Worth the price and delivers good value.,2025-03-23
432,WD Black SN850X,WD,Storage,1,I am not satisfied with the battery performance.,2025-03-22
433,Fujifilm X-T5,Fujifilm,Camera,4,"It works fine, though I am neither satisfied nor dissatisfied.",2024-03-21
434,Apple AirPods Pro,Apple,Earbuds,3,"I feel impressed by the speed, yet not satisfied with the build quality.",2024-12-13
435,MSI Katana 15,MSI,Laptop,3,"Very happy with the sound quality, though disappointed with connectivity.",2024-06-21
436,Xiaomi 14,Xiaomi,Smartphone,5,Fair performance for the price.,2024-04-26
437,Hisense U7K,Hisense,Television,5,Not satisfied with the overall performance.,2024-12-23
438,Bose QuietComfort Ultra,Bose,Headphones,2,I am not satisfied with the battery performance.,2024-04-15
439,Dell XPS 13,Dell,Laptop,3,Not satisfied with the overall performance.,2024-06-26
440,Apple Watch Ultra 2,Apple,Smartwatch,2,"Satisfied with the design, but unhappy with the software.",2024-03-18
441,Lenovo ThinkPad X1,Lenovo,Laptop,4,"Overall, I feel dissatisfied with this purchase.",2025-04-04
442,Microsoft Xbox Series X,Microsoft,Gaming Console,5,I feel balanced about this product.,2024-11-26
443,Seagate Barracuda 2TB,Seagate,Storage,3,Sometimes it lags while multitasking.,2025-03-26
444,Xiaomi 14,Xiaomi,Smartphone,4,I am not satisfied with customer support.,2024-11-06
